Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],VM
1372646605,1,2925.999406,0.0,0.0,282816.0,17614.4,0.0,0.1333333333,0.0,0.0,384
1372646305,1,2599.999313,0.0,0.0,3314676.0,100661.6,0.0,2.6,0.0,0.0,210
1372636703,4,10399.99722,159.46662024,1.5333333333,16703488.0,212511.2,0.0,12.0666666667,4.3333333333,0.0,125
1372636703,4,10399.9972,139.8666346667,1.3333333333,16703488.0,290800.8,0.0,12.4,4.2,0.0,118
1372640304,2,5851.998944,58.51998944,1.0,4177920.0,206917.6,0.0,2.4,0.0,0.0,299
1372634304,2,5851.998856,117.03997592,2.0,8370176.0,212510.4,0.0,17.5333333333,0.0,0.0,394
1372646005,1,2599.999293,25.99999293,1.0,4194304.0,65736.8,0.0,2.6,0.2,0.1333333333,248
1372634304,1,2925.999538,29.25999538,1.0,1048576.0,19573.6,0.0,2.0,0.4666666667,3.7333333333,290
1372640904,8,20799.996984,595.7332277027,2.8333333333,66828288.0,369098.4,0.0,17.5333333333,5.0,0.0,31
1372642404,1,2925.99956,146.8599782,5.0,1045488.0,54525.8666666667,0.0,6.5333333333,0.0,0.0,340
1372643905,1,2925.99956,0.0,0.0,1048576.0,81087.7333333333,0.0,4.9333333333,0.0,0.0,290
1372640004,4,10399.997232,183.733279088,1.7666666667,16703488.0,190141.6,0.0,12.1333333333,4.4666666667,0.0666666667,114
1372640904,1,2925.999428,0.0,0.0,282624.0,13978.6666666667,0.0,0.0,0.0,0.0,362
1372631904,4,11703.997976,545.0082210013,4.8166666667,16766976.0,1770369.6,1468.4,303.8666666667,21.6666666667,25.3333333333,111
1372637904,1,2925.999538,0.0,0.0,2082816.0,50330.9333333333,0.0,13.5333333333,0.0,0.0,217
1372635803,1,2925.99923,19.5066615333,0.6666666667,127068.0,30257.0666666667,0.0,1.2,0.0,0.0,453
1372629804,1,2699.999644,32.399995728,1.2,107536.0,55921.3333333333,0.0,0.3333333333,1.8,1.8,439
1372645105,8,20799.994432,157.0666272587,0.7833333333,32608240.0,0.0,0.0666666667,1.8,0.0,1.0,76
1372631904,1,2599.999398,30.99999277,1.2,2097152.0,239072.5333333333,2.2666666667,9.0,0.0666666667,0.1333333333,15
1372633104,4,11703.997664,175.55996464,1.5,16703488.0,167772.0,0.0,11.7333333333,4.4666666667,0.0,108
1372639704,1,2925.999516,29.25999516,1.0,2097152.0,226497.0666666667,0.0,7.4,0.0,0.0,309
1372636403,8,23407.996128,330.221271792,1.3083333333,33509376.0,111848.0,0.0,16.0666666667,4.5333333333,0.0666666667,29
1372643305,1,2925.99956,0.0,0.0,2097152.0,68501.6,0.0,1.0666666667,0.0,0.0,253
1372643605,2,5199.997996,102.266629776,1.9666666667,8257536.0,346729.6,0.0,0.0,0.0,0.0,86
1372646305,4,9599.998916,98.7999888433,1.0166666667,6160384.0,1426022.4,0.0,3.1333333333,1.6,6.6,411
1372645705,8,20799.994472,77.99997927,0.375,32606300.0,55924.2666666667,0.0,0.8666666667,0.0,1.0,71
1372646905,2,5199.997934,488.799770154,9.1333333333,8267776.0,1565868.0,0.2,91.4666666667,14.4666666667,10.6,8
1372630704,1,2925.999538,0.0,0.0,2082816.0,100661.6,0.0,0.4,0.0,0.0,224
1372637304,4,11703.997712,179.4612951053,1.5333333333,13888280.0,111848.0,0.0,11.8666666667,4.3333333333,0.0,110
1372639404,1,2599.999299,25.99999299,1.0,684516.0,78291.4666666667,0.0,4.8666666667,0.0,0.1333333333,179
1372635203,4,11703.997716,2260.3130856613,19.1166666667,3141632.0,317665.8666666666,0.0,3.0666666667,0.0,0.0666666667,394
1372646005,2,5851.999032,993.315845768,17.4,1041596.0,649006.4,0.0,37.0,6.5333333333,19.2,303
1372640004,8,23407.997736,318.5933041067,1.3833333333,4296704.0,0.0,0.0,9.2666666667,3.0666666667,0.0,21
1372645105,8,20799.994472,156.399964832,0.775,40748176.0,0.0,0.0,0.8666666667,0.0,1.0,76
1372644805,4,11703.996968,202.015944384,1.75,16703488.0,134217.6,0.0,12.2,4.2,0.0666666667,109
1372640604,2,5851.99912,58.5199912,1.0,4177920.0,64721.6,0.0,7.1333333333,0.0,0.0,294
1372633704,1,2925.999538,11.703998152,0.4,123948.0,35791.7333333333,0.0,0.0666666667,0.0,0.0,482
1372629804,1,2925.999208,15.6053291093,0.5333333333,154616.0,55572.5333333333,0.0,1.1333333333,0.0,0.0,478
1372642404,1,2925.999428,19.5066628533,0.6666666667,4182016.0,134216.0,0.0,3.0,0.0,0.0,307
1372643005,2,5199.998626,77.99997837,1.5,8218624.0,313174.4,0.0,12.5333333333,0.0,0.0,208
1372631904,32,86399.952352,4340.5978860607,5.1829166667,536303616.0,0.0,0.0,12.5333333333,5.3333333333,3.4666666667,27
1372642104,1,2925.999538,0.0,0.0,4194304.0,102396.8,0.0,1.5333333333,0.0,0.0,486
1372640904,8,20799.995016,77.99998002,0.375,20971520.0,201326.4,0.0,7.4666666667,0.2666666667,1.7333333333,41
1372637604,1,2399.999679,117.99998076,4.9,2097152.0,269632.8,0.0,8.0666666667,1.0,1.6666666667,34
1372640904,8,20799.991984,51.99997792,0.25,32606456.0,67108.8,0.0,0.7333333333,0.0,1.0,71
1372640004,2,5851.998988,84.845764144,1.4333333333,4194304.0,167771.2,0.0,6.9333333333,0.0,0.0,285
1372641804,4,10399.997228,155.99995832,1.5,16703488.0,0.0,0.0,3.3333333333,0.0,0.0,122
1372633404,4,10399.998464,103.99998464,1.0,10203504.0,240284.8,0.0,3.4,2.0,4.6666666667,260
1372636703,1,2925.999538,31.2106618387,1.0666666667,120924.0,46084.8,0.0,0.3333333333,0.0,0.0,471
1372634903,1,2599.999438,31.199993256,1.2,136296.0,55411.2,0.0,0.3333333333,0.0,0.0,438
1372646905,1,2925.999242,0.0,0.0,417792.0,0.0,0.0,0.0,1.4666666667,1.4666666667,354
1372637304,1,2925.999538,11.703998152,0.4,4146780.0,33552.5333333333,0.0,0.7333333333,0.0,1.2,439
1372640904,8,20799.995544,122.399977012,0.6,32605188.0,0.0,0.0,0.6666666667,0.0,1.0,62
1372630104,1,2925.999538,15.6053308693,0.5333333333,136288.0,51379.2,0.0,1.3333333333,0.0,0.0,451
1372640304,8,20799.994368,72.799980512,0.35,33554432.0,0.0,0.0,0.9333333333,0.0,1.0,70
1372639404,8,20799.995544,161.99996078,0.8,32606456.0,0.0,0.0,0.6,0.0,1.0,74
1372635203,8,23407.997736,382.885290312,1.6166666667,4194304.0,108293.6,0.0,34.4,0.7333333333,0.0,213
1372637604,2,5851.998988,2229.7635803887,37.6666666667,8388608.0,717426.6666666667,0.0,16.4666666667,0.0,0.0,238
1372645405,8,20799.994608,71.066648544,0.3416666667,40750804.0,0.0,0.0,0.5333333333,0.0,1.0,55
1372629804,4,10399.99722,1974.53270706,18.7916666667,20879360.0,4194277.333333333,3896.0666666667,342.0,67.5333333333,4652.0666666667,323
1372637604,2,5199.999232,101.99998456,1.9,8257536.0,246063.2,0.0,14.1333333333,0.0,0.0666666667,86
1372646905,4,10399.99716,181.9999523,1.75,16703488.0,268435.2,0.0,11.9333333333,4.4666666667,0.0666666667,126
1372645705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256
1372642404,1,2925.999494,27.3093282347,0.8666666667,4147200.0,136989.0666666667,0.0,0.7333333333,0.0,0.0,37
1372640604,4,10399.99858,161.1999749467,1.5833333333,16703488.0,402652.8,0.0,12.3333333333,4.3333333333,0.0,129
1372638204,4,11703.998672,206.770635234,1.7666666667,16703488.0,44739.2,0.0,11.9333333333,4.5333333333,0.0666666667,109
1372640904,1,2399.999679,125.199981616,5.2,3037184.0,363152.8,0.0,103.7333333333,51.6,52.6666666667,407
1372645105,8,20799.996968,71.0666563093,0.3416666667,40750804.0,0.0,0.0,0.8,0.0,1.0,56
1372647205,4,10399.998512,161.199978752,1.55,16703488.0,78293.6,0.0,12.4666666667,4.2666666667,0.0,117
1372642704,2,5851.9989,29.2599945,0.5,8388608.0,0.0,0.0,0.6666666667,0.0,0.0,95
1372645105,8,19199.997144,3276.399566222,16.5833333333,16777216.0,1300564.8,0.0,4.3333333333,4.3333333333,1.8,421
1372642104,1,2599.9993,31.1999916,1.2,113704.0,49551.7333333333,0.0,0.1333333333,0.0,0.0,438
1372643905,1,2699.999644,32.399995728,1.2,113716.0,46930.4,0.0,0.2666666667,0.0,0.0,439
1372645705,1,2925.999538,0.0,0.0,1035264.0,102994.1333333333,0.0,0.0,0.4666666667,0.4666666667,294
1372631004,2,5851.998636,875.270417696,14.1333333333,4194304.0,726548.0,0.0,6.0666666667,0.0,0.0,318
1372630104,1,2925.99956,0.0,0.0,1048576.0,67107.2,0.0,0.0666666667,0.0,0.0,334
1372641804,1,2925.999494,19.5066632933,0.6666666667,171112.0,81781.6,0.0,1.1333333333,0.4666666667,0.3333333333,426
1372630104,2,5199.999262,49.3333256667,0.9333333333,8267776.0,293598.4,0.0,1.2,0.0,0.0,406
1372634903,1,2599.999398,31.199992776,1.2,2097152.0,261758.9333333333,0.0,7.0,0.0,0.0,12
1372633404,2,5851.998832,1096.013002968,17.1,8357888.0,391462.4,658.3333333333,1046.8,0.3333333333,1.5333333333,303
1372638804,1,2599.999438,31.199993256,1.2,136308.0,59736.8,0.0,0.2,0.3333333333,0.3333333333,477
1372634304,1,2925.99956,11.70399824,0.4,127056.0,39844.8,0.0,0.0666666667,0.0666666667,0.0666666667,462
1372631904,2,4799.999458,1011.599893922,20.3333333333,16777216.0,1432259.2,0.0,736.3333333333,15.6666666667,6.4,413
1372640904,8,20799.995016,79.733310834,0.3833333333,40752368.0,0.0,0.0,1.0,0.0,1.0,60
1372640004,4,11703.997712,499.668566916,4.3166666667,16777216.0,1006632.0,0.0,5.2,1.0666666667,0.4,266
1372638204,1,2925.999406,0.0,0.0,4194304.0,131420.2666666666,0.0,0.2,0.0,0.0,243
1372637604,8,21599.996032,244.2665937033,1.1666666667,32735232.0,838860.0,0.0,12.0666666667,4.2,0.0,29
1372643305,2,5199.997934,121.199954556,2.4,8257536.0,313173.0666666667,0.0,46.2666666667,1.2,0.4,86
1372632504,1,2925.999538,0.0,0.0,2097152.0,39144.0,0.0,0.0,0.0,0.0,326
1372633704,4,11703.997624,154.102631208,1.3166666667,5406720.0,101360.0,0.0,11.7333333333,4.5333333333,0.0,91
1372632504,1,2925.999406,11.703997536,0.4,167220.0,78341.3333333333,0.0,1.1333333333,0.6666666667,0.7333333333,450
1372640904,8,20799.995016,82.2666514947,0.3916666667,32608256.0,0.0,0.0,0.6666666667,0.0,1.0,76
1372646905,1,2925.999538,0.0,0.0,2095104.0,139809.3333333333,0.1333333333,1.6666666667,0.0,0.0,488
1372640304,1,2925.999538,0.0,0.0,4194304.0,78291.7333333333,0.0,11.2666666667,0.0,0.0,189
1372645705,4,11703.997448,134.309300312,1.1833333333,16703488.0,167772.0,0.0,12.1333333333,4.4666666667,0.0666666667,108
1372638504,2,5851.998636,2418.6338674267,41.4333333333,8353792.0,898169.0666666667,0.0,2.8666666667,0.0,0.0,304
1372639104,8,20799.994432,72.799981624,0.35,32608056.0,0.0,0.0,4.8,0.0,1.0,72
1372645705,1,2925.99934,0.0,0.0,260096.0,21562.4,0.0,0.0,0.6666666667,0.7333333333,352
1372638504,1,2925.999208,25.3586619933,0.8666666667,177304.0,80214.4,0.0,1.2666666667,1.0,1.0,430
1372640904,8,20799.995016,79.7333117153,0.3833333333,40750972.0,0.0,0.0,1.0666666667,0.0,1.0,60
1372646005,4,11703.99736,156.0532908667,1.3166666667,16703488.0,111848.0,0.0,12.2,4.3333333333,0.0,109
1372639404,2,4799.999458,0.0,0.0,4028416.0,0.0,0.0,0.0,0.1333333333,0.0,243
1372637904,4,11703.998672,29.25999538,0.25,16343040.0,0.0,0.0,0.6666666667,0.0,1.0,275
1372637304,1,2925.99956,541.40792964,19.0,4194304.0,134216.8,0.0,4.4666666667,0.0666666667,0.8,251
1372645405,1,2925.99956,11.70399824,0.4,121956.0,38759.2,0.0,0.0666666667,0.1333333333,0.1333333333,461
1372645405,1,2925.999538,11.703998152,0.4,123948.0,46068.5333333333,0.0,0.1333333333,0.0,0.0,463
1372640904,8,20799.995016,140.799960028,0.675,40747008.0,0.0,0.0,1.6666666667,0.0,1.0,67
1372635803,2,5199.999232,258.5332816493,5.0333333333,8267776.0,345026.1333333334,0.0,4.2666666667,6.6666666667,51.3333333333,406
1372632504,1,2599.999296,0.0,0.0,188420.0,36187.2,0.0,0.2,0.0,0.0,481
1372639704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
1372644205,4,11703.997976,474.0887801273,4.0833333333,16777216.0,1553925.3333333335,0.0,12.1333333333,8.8666666667,3.8666666667,261
1372634004,1,2925.999538,29.25999538,1.0,522636.0,36903.4666666667,0.0,0.3333333333,0.0,0.0,346
1372630104,1,2925.999538,0.0,0.0,522240.0,32756.8,0.0,0.2,0.0,0.0,382
1372640304,1,2925.99945,29.2599945,1.0,522636.0,17114.4,0.0,0.0,0.0,0.0,341
1372640304,8,20799.994464,547.066532228,2.6714285714,41943040.0,2516565.6,0.0666666667,213.8666666667,41.3333333333,3.8666666667,493
1372636703,4,11703.997716,197.263962966,1.65,12525568.0,195231.2,0.0,12.9333333333,4.6,0.0,113
1372643305,1,2599.999438,38.133323462,1.5333333333,4194304.0,307566.1333333334,0.0,3.1333333333,0.0,0.4,218
1372631004,2,5199.998592,138.2666263747,2.5666666667,8257536.0,346722.4,0.0,46.2666666667,9.3333333333,17.3333333333,250
1372631004,1,2925.999472,0.0,0.0,288996.0,11270.4,0.0,0.0,0.0,0.0,368
1372630704,2,5851.999076,138.4946459627,2.3333333333,8388608.0,156587.7333333333,0.0,1.4666666667,0.0,0.0,236
1372639404,8,20799.9944,271.999926,1.375,66828288.0,156587.2,0.0,12.2,4.5333333333,0.0,31
1372641204,1,2925.999384,11.703997536,0.4,100368.0,37748.2666666667,0.0,0.1333333333,0.0,0.0,457
1372640004,2,5851.99846,130.6946330067,2.2333333333,4182016.0,137013.0666666667,0.0,17.4666666667,0.0666666667,0.0,220
1372635503,8,20799.9944,335.59991704,1.6,6555648.0,0.0,0.0,14.1333333333,4.4666666667,0.0,29
1372630104,4,11703.998152,3659.6210815547,31.0666666667,24518656.0,9080951.2,2247.9333333333,324.7333333333,18.6,15.6666666667,380
1372641804,1,2925.99956,11.70399824,0.4,127068.0,33551.2,0.0,1.1333333333,0.4,0.4,483
1372643605,1,2599.999628,34.6666619467,1.3333333333,4194304.0,137011.4666666667,0.0,9.4666666667,10.4,6.4,177
1372643005,1,2925.99923,15.6053292267,0.5333333333,164944.0,80070.6666666667,0.0,1.2,0.0,0.0,428
1372646605,1,2925.999538,0.0,0.0,2097152.0,52309.0666666667,0.0,9.7333333333,0.0,0.0,210
1372630704,4,9599.998916,2303.199727026,24.6466666667,3141632.0,873736.0,0.0,388.2,0.8666666667,0.4666666667,392
1372636103,1,2925.99923,13.6546636467,0.4666666667,154616.0,62407.7333333333,0.0,1.3333333333,0.0,0.0,472
1372638804,8,20799.9944,148.7999602667,0.7166666667,40802304.0,83885.6,0.0,2.9333333333,0.0,1.4666666667,70
1372633104,1,2699.999644,32.399995728,1.2,107552.0,68036.8,0.0,0.3333333333,0.0,0.0,430
1372635803,1,2925.999516,11.703998064,0.4,119724.0,44961.8666666667,0.0,0.0666666667,0.8666666667,0.7333333333,479
1372640904,8,20799.995016,71.0666508527,0.3416666667,40753888.0,0.0,0.0,0.8,0.0,1.0,66
1372637604,6,15599.995806,718.399873892,4.6888888889,12582912.0,1476015.7333333332,142.8,1072.4,29.8666666667,107.9333333333,393
1372646005,1,2599.999359,32.933324014,1.2666666667,152672.0,68922.4,0.0,0.2666666667,0.2,0.2,457
1372635203,1,2599.999277,29.466658836,1.1333333333,4194304.0,112481.8666666667,0.0,2.1333333333,0.0,0.7333333333,20
1372644505,8,19199.997432,3244.9328322727,17.1083333333,16777216.0,1118489.6,0.0,2.0666666667,85.4666666667,2.2,421
1372637004,1,2925.99956,11.70399824,0.4,171112.0,74589.8666666667,0.0,1.2,0.0,0.0,429
1372631004,2,5851.998636,76.5293117313,1.2666666667,4175872.0,352330.4,0.0,30.7333333333,0.0,0.0,381
1372635803,1,2599.999398,0.0,0.0,2930688.0,125827.2,0.0,2.4,0.0,0.0,209
1372645405,1,2925.999494,0.0,0.0,2097152.0,79689.0666666667,0.1333333333,4.3333333333,0.0,1.3333333333,299
1372640904,8,20799.995016,147.333293284,0.7083333333,32605188.0,335544.0,0.0,0.9333333333,0.0,1.0,63
1372646605,2,4799.999286,96.399986282,2.0666666667,16777216.0,1879048.2666666664,0.0,9.2,0.0,0.0,200
1372635203,1,2925.999384,0.0,0.0,2095104.0,41940.0,0.0,0.0,0.0,0.0,221
1372634903,1,2925.999538,41.291993434,1.4,1046528.0,327493.8666666667,0.0,7.2666666667,0.2,0.2,291
1372630704,2,5851.99912,0.0,0.0,4194304.0,29257.0666666667,0.0,0.2,0.0,0.0,486
1372633704,8,20799.994472,97.0666477493,0.4666666667,32608536.0,190141.6,0.0,5.7333333333,0.0,1.0,79
1372631604,4,10399.997232,286.66660344,2.7166666667,16713728.0,369093.6,0.0,13.6666666667,8.9333333333,4.6666666667,26
1372644505,2,5851.9989,193.0826371,3.3333333333,8388608.0,733991.2,311.8666666667,112.2666666667,24.2666666667,3.6,337
1372633104,8,20799.994608,67.599980016,0.325,40752368.0,0.0,0.0,0.6666666667,0.0,1.0,68
1372640904,8,20799.995016,67.599985576,0.3083333333,4151296.0,218102.4,0.0,0.7333333333,0.0,1.0,80
1372631904,8,20799.997072,97.0666556327,0.4666666667,32606456.0,167772.0,0.0,0.6666666667,0.0,1.0,70
1372638504,4,10399.997152,135.199962624,1.3,16703488.0,22369.6,0.0,12.4666666667,4.4,0.0,126
1372639104,1,2925.999538,29.25999538,1.0,1046528.0,59069.6,0.0,0.4666666667,2.8666666667,2.8666666667,341
1372638204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256
1372641204,4,11703.998152,333.2892885533,2.8666666667,20971520.0,863975.2,0.0,24.4666666667,108.1333333333,168.7333333333,33
1372641804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
1372643905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
1372645405,4,10399.998452,156.4666430407,1.5333333333,16703488.0,67108.8,0.0,15.5333333333,4.3333333333,0.0666666667,111
1372639704,1,2699.999644,28.7999962027,1.0666666667,107552.0,52643.2,0.0,0.3333333333,6.2,6.2,449
1372645705,8,20799.994416,337.99990322,1.675,41943040.0,1593854.933333333,0.0,8.5333333333,3.0,8.2,29
1372630104,4,11703.998672,228.2146439707,1.9666666667,16703488.0,123032.8,0.0,12.0666666667,4.4666666667,0.0666666667,109
1372644505,8,20799.994472,99.3333146513,0.4833333333,20971520.0,1300901.3333333333,0.0,3.2,0.0,1.0,42
1372632804,1,2599.999616,37.199995388,1.4,103504.0,30402.1333333333,0.0,0.6,310.4,312.4666666667,467
1372636103,8,20799.994472,71.0666477527,0.3416666667,20971520.0,78293.6,0.0,2.1333333333,0.0,0.0666666667,42
1372643605,4,11703.996968,90.515976176,0.75,16777216.0,89478.4,0.0,1.6666666667,0.0,0.0,394
1372633104,2,5199.999224,107.4666529013,1.8333333333,8359936.0,89478.4,0.0,73.4,10.2666666667,8.6,95
1372637304,1,2925.999494,23.407995952,0.8,171112.0,68989.3333333333,0.0,1.2,0.4,0.4,426
1372640904,8,20799.995016,162.933291068,0.7833333333,32609172.0,0.0,0.0,0.5333333333,0.0,1.0,60
1372641804,2,5199.998592,222.533269144,4.0333333333,8257536.0,1426041.066666667,452.2,215.4666666667,73.0,3.2,370
1372643305,4,10399.998452,10825.0650145947,103.3666666667,16345088.0,12862776.505050505,0.0,1.2666666667,0.0,0.1333333333,193
1372641504,2,5199.999262,0.0,0.0,406592.0,11882.4,0.0,0.0,0.0,0.0,161
1372646905,1,2699.999644,28.7999962027,1.0666666667,113696.0,44822.4,0.0,0.2666666667,0.0666666667,0.0666666667,487
1372641204,4,11703.997712,58.51998908,0.5,16777216.0,0.0,0.0,0.2,0.2666666667,1.0666666667,187
1372644805,1,2599.99922,5.19999858,0.2,1595936.0,117439.2,0.0,0.0666666667,0.0,0.0,198
1372630704,1,2925.999538,0.0,0.0,1048576.0,82648.2666666667,0.0,0.4666666667,0.0,0.0,334
1372646605,2,5851.998988,29.25999494,0.5,4177920.0,8388.0,0.0,0.2,0.0,0.0,402
1372630704,1,2925.999406,0.0,0.0,2095104.0,99263.6,0.0,0.0,0.0,0.0,241
1372640004,1,2925.99945,19.506663,0.6666666667,133212.0,64310.4,0.0,0.2666666667,0.0,0.0,458
1372630104,2,5851.99846,43.6333211,0.7333333333,4177920.0,40265.6,0.0,0.9333333333,0.0,0.0,403
1372632504,2,5851.999076,11.703998152,0.2,4175872.0,128624.8,0.0,20.7333333333,0.1333333333,0.0666666667,381
1372634004,1,2660.027136,5.320054272,0.2,614400.0,37746.6666666667,0.0,0.1333333333,0.0,0.0,485
1372641504,1,2925.99923,19.5066615333,0.6666666667,164944.0,82068.0,0.0,1.3333333333,0.3333333333,0.2666666667,430
1372645405,8,20799.996904,321.99995541,1.425,66828288.0,134217.6,0.0,12.1333333333,4.3333333333,0.0,31
1372643905,2,5199.998592,260.533231104,5.0666666667,8255488.0,1258278.933333333,24.0,5.6666666667,1.6,10.2,83
1372642704,8,20799.996968,149.0666474747,0.7166666667,32608256.0,33554.4,0.0,0.6666666667,0.0,1.0,57
1372631904,1,2925.999516,0.0,0.0,522240.0,5392.0,0.0,0.0,0.0,0.0,362
1372645405,1,2599.999299,0.0,0.0,188420.0,37139.2,0.0,0.0,0.0,0.0,491
1372643905,2,4799.999458,0.0,0.0,4028416.0,67106.4,0.0,0.1333333333,0.0,0.0,342
1372634903,1,2925.99956,0.0,0.0,2097152.0,134216.8,0.0,1.5333333333,0.0,0.0,334
1372634604,1,2925.99956,23.40799648,0.8,127068.0,30439.2,0.0,1.8666666667,0.3333333333,0.3333333333,483
1372637604,1,2599.999299,25.99999299,1.0,684516.0,78291.4666666667,0.0,4.1333333333,0.0,0.0,207
1372645405,8,20799.995664,64.1333171987,0.3083333333,40751104.0,83885.6,0.0,11.8,0.6666666667,1.0,82
1372645405,1,2599.999307,62.399986094,2.4,3143680.0,710988.5333333333,133.8,34.7333333333,13.8666666667,12.2666666667,487
1372645705,32,86399.9376,5693.1963238,6.5166666667,7510016.0,0.0,0.0,9.4666666667,4.3333333333,0.0666666667,24
1372645405,8,20799.994336,93.599974248,0.45,32606300.0,0.0,0.0,0.6,0.0,1.0,70
1372638804,1,2925.99934,0.0,0.0,116736.0,2824.0,0.0,0.2666666667,0.0,0.0,202
1372633704,4,10399.998512,208.799964084,2.0166666667,16703488.0,978654.4,0.0,47.0666666667,4.2666666667,0.4,118
1372645105,1,2599.998998,17.3333260267,0.6666666667,4194304.0,156586.4,0.0,1.4666666667,0.0,0.0,224
1372634004,1,2599.999617,99.3333186267,4.1666666667,4194304.0,223693.6,144.7333333333,36.5333333333,1.0666666667,7.2666666667,242
1372640604,1,2699.998797,28.799987236,1.0666666667,107536.0,52418.4,0.0,0.2,0.2666666667,0.2,436
1372640904,8,20799.995016,100.5333108093,0.4833333333,32605320.0,0.0,0.0,1.0,0.0,1.0,69
1372636703,8,23407.993664,436.5492263187,1.7666666667,4194304.0,1174395.7333333334,0.0,9.4666666667,16.0,6.8,496
1372638204,1,2925.999208,11.703996832,0.4,99512.0,31741.3333333333,0.0,0.0666666667,0.0,0.0,476
1372634304,1,2925.999472,60.4706564987,2.1333333333,2097152.0,267820.8,27.6666666667,4.4,0.0,0.2666666667,327
1372642704,1,2925.999318,11.703997272,0.4,171064.0,75495.2,0.0,1.1333333333,0.9333333333,6.4666666667,455
1372636403,4,10399.998444,27.733330752,0.2666666667,16343040.0,33554.4,0.0,10.2,0.0,0.0,234
1372638504,4,10399.998476,140.933308312,1.3666666667,16703488.0,167772.0,0.0,11.8666666667,4.4666666667,0.0,118
1372635203,4,11703.996968,172.993298148,1.4833333333,5427200.0,145402.4,0.0,9.4,4.4666666667,0.0,23
1372640304,8,20799.995016,358.66659077,1.7666666667,41943040.0,380868.8,0.0,11.8,8.4666666667,4.4,26
1372630104,1,2925.99956,0.0,0.0,2097152.0,83884.0,0.0,7.5333333333,0.0,0.0,16
1372646005,1,2925.999428,0.0,0.0,116736.0,52231.2,0.0,0.0,0.0,0.0,299
1372644805,1,2599.999299,29.466659724,1.2,2097152.0,277666.1333333333,1.8,7.7333333333,0.0,0.2,10
1372634903,2,5851.999076,117.03998152,2.0,8388608.0,190141.6,667.6,28.5333333333,0.3333333333,0.0666666667,237
1372629804,1,2925.999668,35.111996016,1.2,144420.0,67620.2666666667,0.0,0.4666666667,30.1333333333,30.2666666667,347
1372634604,4,11703.998152,3649.698569104,30.4,16777216.0,3503868.533333333,0.0,4.4666666667,1.4,1.6,266
1372639404,8,20799.994416,143.866627314,0.6666666667,32604944.0,0.0,0.0,0.9333333333,0.0,1.0,66
1372633104,1,2925.99945,270.301275,9.0666666667,522116.0,28408.8,0.0,5.6666666667,0.4,0.4,299
1372641504,4,10399.998476,159.4666445107,1.5333333333,16703488.0,111848.0,0.0,12.4,4.4,0.0,119
1372630104,2,5199.997934,67.599967566,1.2,8267776.0,117440.8,0.0,11.5333333333,5.3333333333,3.5333333333,198
1372639104,1,2925.99956,0.0,0.0,4194304.0,61515.2,0.0,0.2,0.0,0.0,281
1372640304,1,2925.999538,0.0,0.0,262144.0,23815.4666666667,0.0,0.0,0.0,0.0,365
1372646605,1,2599.999616,0.0,0.0,2074624.0,67106.1333333333,0.0,0.0666666667,0.0,0.0,242
1372630704,1,2599.998966,247.599903264,9.7333333333,4058292.0,100662.1333333333,11.4,15.6666666667,0.4666666667,6.7333333333,177
1372643905,1,2925.99923,19.5066615333,0.6666666667,154616.0,60794.4,0.0,1.2,0.0,0.0,443
1372640304,1,2925.99923,0.0,0.0,4194304.0,100661.6,0.0,2.4666666667,0.0,0.0,210
1372640904,8,20799.995016,67.5999870253,0.325,40748176.0,0.0,0.0,0.8666666667,0.0,1.0,80
1372634004,8,19199.997432,3483.99950125,17.7333333333,16777216.0,1073740.8,0.0,39.8,11.3333333333,8.7333333333,421
1372634903,1,2925.999428,25.3586623393,0.8666666667,4173824.0,419427.2,0.0,24.2,0.0,0.0,213
1372630104,4,10399.997232,289.9999291,2.8,16713728.0,301989.6,0.0,11.9333333333,4.5333333333,0.0666666667,130
1372642404,8,19199.997432,6234.5321291227,34.6366666667,3139584.0,1667752.8,0.0,10.7333333333,58.1333333333,329.7333333333,408
1372637304,1,2925.999516,0.0,0.0,116736.0,1431.3333333333,0.0,0.0,0.0,0.0,202
1372633704,1,2925.999384,11.703997536,0.4,100368.0,35178.1333333333,0.0,0.7333333333,0.0,0.0,474
1372639704,2,5851.9989,29.2599945,0.5,8376320.0,223697.0666666667,0.0,8.2,0.0,0.0,273
1372629804,2,5199.999242,103.99998403,2.0,8388608.0,592840.2666666666,0.2,9.2666666667,4.4,0.0,201
1372640904,8,20799.995016,142.1333024587,0.6833333333,32605400.0,0.0,0.0,2.2666666667,0.0,1.4666666667,68
1372639404,4,11703.998152,31.210661448,0.2833333333,5791744.0,134217.6,0.0,0.6,0.1333333333,1.0,375
1372630104,2,5199.998598,84.9333106393,1.6666666667,2803712.0,0.0,0.0,8.3333333333,2.5333333333,0.2,263
